device_id,timestamp,cacao_type,region,altitude,temperature,humidity,precipitation,soil_moisture,soil_ph,soil_type,crop_age,crop_status,fruit_color,fruit_size,harvest_season,cultivation_method,pesticide_use,fermentation_type,light_intensity,gps_lat,gps_lng,producer_id,lot_volume_kg,sale_price_usd,lab_quality_score,certification
5,2026-03-14T01:07:30Z,Criollo,Cusco,1034,2452,7603,16684,5697,681,volcanic,10,fruiting,yellow,medium,mid-crop,agroforestry,none,basket,23571,-13.597494,-71.426475,PROD-009,821,14535,76,fair_trade
5,2026-03-25T17:56:14Z,Trinitario,San Martin,706,2784,7354,19773,5415,638,clay_loam,25,growing,orange,small,mid-crop,organic,none,heap,39885,-5.914446,-76.286332,PROD-019,554,14879,94,organic
5,2026-03-24T09:37:04Z,Forastero,Amazonas,835,2255,7203,11024,7608,574,sandy_loam,21,healthy,yellow,small,mid-crop,agroforestry,limited,box,26788,-6.094803,-78.111959,PROD-018,703,3852,92,fair_trade
3,2026-03-20T15:54:45Z,Criollo,Amazonas,1142,2976,7667,11818,6677,666,volcanic,25,growing,orange,small,mid-crop,traditional,limited,basket,37495,-5.903478,-77.902277,PROD-004,1514,4829,64,fair_trade
1,2026-03-24T16:16:25Z,Forastero,Junin,593,2523,8875,14216,4888,565,clay_loam,10,growing,yellow,small,main,organic,none,box,25772,-10.677794,-75.967801,PROD-019,3640,14228,94,rainforest_alliance
6,2026-03-18T17:16:34Z,Criollo,Cusco,1172,2243,9449,14128,5646,640,volcanic,25,flowering,orange,large,main,traditional,controlled,basket,19937,-13.502535,-71.403804,PROD-005,4566,2559,90,rainforest_alliance
7,2026-03-01T12:48:20Z,Trinitario,Cusco,893,2732,7039,10061,7753,680,clay_loam,6,growing,orange,small,mid-crop,traditional,none,heap,45037,-14.130587,-72.661278,PROD-005,176,6391,85,fair_trade
8,2026-03-05T11:30:41Z,Criollo,San Martin,810,2997,9301,12158,4764,641,volcanic,9,flowering,purple,medium,mid-crop,organic,none,basket,19779,-6.660976,-76.630129,PROD-005,594,14445,94,organic
4,2026-03-04T09:41:57Z,Forastero,San Martin,614,2769,9164,17588,5356,629,clay_loam,20,healthy,purple,large,mid-crop,organic,controlled,box,27061,-7.214013,-76.640266,PROD-020,4977,5933,67,fair_trade
5,2026-03-09T09:09:18Z,Trinitario,Cusco,494,2357,7829,18420,4049,689,clay_loam,7,flowering,yellow,medium,main,agroforestry,controlled,heap,24309,-13.329056,-72.394538,PROD-006,4800,14151,83,fair_trade
2,2026-03-25T16:25:26Z,Trinitario,Amazonas,460,2628,9344,11693,6554,616,volcanic,13,flowering,purple,large,main,organic,limited,heap,19678,-6.402759,-77.392787,PROD-011,4523,13482,97,rainforest_alliance
8,2026-03-17T22:37:48Z,Forastero,Amazonas,763,2426,8401,10621,7356,643,clay_loam,20,growing,yellow,medium,main,agroforestry,controlled,box,23412,-5.782594,-78.146985,PROD-009,4758,3584,79,none
5,2026-03-12T19:33:14Z,Criollo,Cusco,1185,2904,8385,19067,7688,550,volcanic,9,growing,yellow,large,mid-crop,organic,controlled,heap,20349,-13.975724,-72.445759,PROD-016,2291,9122,62,none
1,2026-03-19T22:35:40Z,Criollo,San Martin,837,2819,8331,9471,4531,652,clay_loam,13,healthy,purple,large,main,traditional,none,heap,10194,-6.562044,-76.864224,PROD-018,1934,12814,85,none
2,2026-03-15T12:10:24Z,Forastero,San Martin,472,2409,7346,11226,6068,595,sandy_loam,7,flowering,orange,small,main,agroforestry,none,heap,35145,-6.309524,-76.022460,PROD-013,328,12086,74,fair_trade
5,2026-03-20T01:09:38Z,Trinitario,Junin,640,2923,9022,17112,6401,561,sandy_loam,10,flowering,orange,small,main,organic,limited,box,49213,-11.172651,-75.796581,PROD-018,1627,7429,95,none
4,2026-03-03T20:52:05Z,Criollo,Cusco,570,2700,8420,18065,6666,604,clay_loam,6,flowering,red,medium,main,organic,none,box,38034,-13.305554,-72.431952,PROD-020,1133,14936,74,rainforest_alliance
7,2026-03-13T14:49:29Z,Criollo,Cusco,1176,2240,9389,8218,4088,689,sandy_loam,23,flowering,yellow,medium,mid-crop,traditional,limited,basket,41836,-14.228473,-72.620764,PROD-013,4780,2630,97,none
2,2026-03-03T13:34:20Z,Criollo,Amazonas,443,2210,7127,14163,7686,597,volcanic,13,fruiting,yellow,large,main,organic,controlled,basket,13834,-6.825502,-77.479370,PROD-012,1509,10568,66,rainforest_alliance
7,2026-03-11T17:01:00Z,Trinitario,Junin,752,2205,7797,11622,7022,694,sandy_loam,5,flowering,purple,medium,main,organic,none,box,49819,-10.420609,-75.919222,PROD-009,1933,5224,86,organic
6,2026-03-13T22:16:42Z,Trinitario,Amazonas,1164,2707,9260,13533,5855,600,sandy_loam,17,flowering,yellow,small,main,organic,none,basket,40547,-6.174286,-78.371803,PROD-008,2668,12607,67,organic
1,2026-03-07T17:40:41Z,Criollo,Amazonas,531,2831,7035,12773,6705,582,sandy_loam,3,fruiting,red,small,mid-crop,agroforestry,controlled,box,13869,-5.499353,-78.289950,PROD-001,3091,7659,97,fair_trade
2,2026-03-14T03:42:49Z,Criollo,Junin,1122,2441,7732,13656,4072,601,sandy_loam,7,fruiting,purple,large,main,organic,limited,heap,7279,-10.435137,-75.287887,PROD-016,2619,2445,68,organic
6,2026-03-20T11:14:53Z,Trinitario,Junin,456,2573,9315,8326,6326,572,sandy_loam,19,growing,yellow,small,mid-crop,organic,controlled,box,42729,-11.400732,-74.979116,PROD-006,749,10007,86,rainforest_alliance
2,2026-03-06T00:57:26Z,Criollo,Cusco,541,2586,8811,18262,5818,694,clay_loam,4,healthy,purple,large,mid-crop,organic,controlled,heap,44031,-13.701553,-72.491694,PROD-011,4603,3454,82,none
6,2026-03-22T06:15:59Z,Trinitario,Amazonas,1158,2536,7560,17964,5706,576,clay_loam,17,growing,orange,large,mid-crop,traditional,controlled,basket,42801,-6.235113,-78.115641,PROD-005,801,10930,98,organic
1,2026-03-15T03:41:06Z,Trinitario,Junin,642,2783,7917,8638,7655,590,volcanic,14,flowering,purple,small,mid-crop,organic,none,heap,18722,-11.470481,-75.770997,PROD-015,3507,13606,84,organic
4,2026-03-19T21:51:04Z,Criollo,San Martin,830,2787,7731,17415,7999,655,sandy_loam,11,healthy,red,large,main,organic,none,basket,23935,-5.752276,-75.695986,PROD-013,1112,3573,77,fair_trade
7,2026-03-07T03:38:54Z,Criollo,Junin,503,2962,7256,11226,5901,561,sandy_loam,25,healthy,orange,medium,main,organic,none,heap,34755,-10.350786,-75.345187,PROD-012,990,4656,62,none
8,2026-03-19T23:53:23Z,Forastero,Junin,614,2357,7874,8023,5580,582,sandy_loam,10,growing,red,medium,mid-crop,organic,none,basket,23000,-11.476652,-74.621474,PROD-016,772,9634,72,organic
5,2026-03-28T04:56:05Z,Trinitario,San Martin,936,2829,8928,10344,5479,642,sandy_loam,22,healthy,yellow,large,mid-crop,organic,none,basket,7504,-6.517678,-75.794788,PROD-012,3616,6376,65,none
1,2026-03-26T08:28:38Z,Forastero,Junin,1134,2582,7568,12823,5165,659,clay_loam,5,growing,red,large,main,organic,limited,basket,37095,-11.096939,-75.539811,PROD-019,1764,14563,72,fair_trade
1,2026-03-13T08:24:13Z,Criollo,Cusco,419,2521,8276,10179,4266,553,clay_loam,16,growing,purple,small,mid-crop,traditional,controlled,heap,49463,-13.675362,-72.305630,PROD-010,3863,2668,95,rainforest_alliance
3,2026-03-15T15:53:59Z,Forastero,Amazonas,922,2591,8576,8857,5535,558,clay_loam,7,healthy,purple,large,main,organic,limited,heap,7027,-6.421075,-77.299794,PROD-009,4629,13510,77,fair_trade
7,2026-03-19T17:52:25Z,Trinitario,San Martin,863,2636,8806,17179,4082,563,sandy_loam,5,flowering,red,medium,main,organic,none,heap,44663,-6.965539,-75.870131,PROD-017,3609,4104,70,fair_trade
5,2026-03-21T07:30:12Z,Criollo,Amazonas,973,2376,8081,11028,6875,552,sandy_loam,13,flowering,red,small,main,agroforestry,limited,basket,27515,-6.432303,-78.070649,PROD-015,489,3752,81,organic
6,2026-03-22T23:54:19Z,Forastero,Amazonas,1187,2333,8745,14624,4391,626,sandy_loam,17,healthy,yellow,large,main,agroforestry,none,basket,22511,-6.036143,-77.384440,PROD-006,4977,3692,61,fair_trade
1,2026-03-01T10:44:00Z,Forastero,San Martin,954,2358,8032,12940,5251,608,volcanic,20,flowering,red,small,mid-crop,organic,none,box,27590,-5.773582,-75.657342,PROD-001,3725,3463,98,rainforest_alliance
4,2026-03-02T21:58:03Z,Criollo,San Martin,487,2972,9326,18537,4838,582,sandy_loam,18,fruiting,red,large,mid-crop,traditional,none,heap,48015,-6.727965,-75.875569,PROD-003,2828,7390,86,rainforest_alliance
4,2026-03-02T13:25:28Z,Criollo,Amazonas,494,2592,9174,16076,5629,574,sandy_loam,13,fruiting,yellow,large,main,agroforestry,none,box,12544,-6.920288,-77.303653,PROD-018,3083,14361,79,organic
3,2026-03-04T16:11:00Z,Trinitario,Junin,1122,2632,8565,11131,5796,684,volcanic,17,fruiting,red,large,mid-crop,organic,none,heap,43148,-10.694373,-75.130283,PROD-001,1654,7020,87,organic
7,2026-03-09T12:20:58Z,Criollo,Junin,1190,2222,7013,17105,6523,567,clay_loam,18,fruiting,purple,medium,main,organic,none,heap,48616,-11.543051,-74.872423,PROD-001,3119,9839,75,rainforest_alliance
8,2026-03-13T22:03:06Z,Trinitario,San Martin,777,2344,7677,13786,4404,598,sandy_loam,14,healthy,red,medium,mid-crop,organic,none,box,31114,-6.002224,-76.823321,PROD-003,1999,14617,81,fair_trade
5,2026-03-22T16:35:38Z,Criollo,Junin,584,2563,8886,15782,7461,651,sandy_loam,12,fruiting,orange,small,main,organic,limited,box,26789,-10.787145,-74.752429,PROD-010,1185,4279,70,organic
5,2026-03-11T14:35:03Z,Forastero,Junin,829,2572,8786,10618,4248,571,sandy_loam,25,flowering,red,small,mid-crop,organic,none,box,7975,-11.301094,-75.358403,PROD-010,4287,9985,60,organic
6,2026-03-12T10:10:23Z,Forastero,Amazonas,529,2447,8683,9441,7198,575,volcanic,10,flowering,yellow,small,main,organic,controlled,box,10090,-5.835803,-77.868542,PROD-006,408,14775,94,none
3,2026-03-28T08:01:40Z,Criollo,Junin,632,2386,8970,8555,4004,668,sandy_loam,24,growing,orange,small,main,organic,limited,heap,43140,-11.048551,-75.768563,PROD-009,3689,3415,79,fair_trade
3,2026-03-17T17:05:33Z,Trinitario,Junin,1082,2273,7325,18084,7106,576,volcanic,15,healthy,purple,medium,main,organic,none,basket,11305,-11.800590,-75.145389,PROD-016,1062,9426,92,organic
1,2026-03-01T05:28:48Z,Trinitario,San Martin,796,2373,8605,10617,5966,593,sandy_loam,25,fruiting,orange,large,mid-crop,agroforestry,controlled,heap,19657,-6.992526,-76.555180,PROD-015,1978,12054,66,rainforest_alliance
3,2026-03-02T06:16:35Z,Criollo,Cusco,1084,2835,9428,8610,5315,689,volcanic,3,healthy,purple,medium,main,organic,controlled,heap,11616,-13.077179,-72.454376,PROD-020,2479,10007,85,fair_trade
7,2026-03-11T18:55:07Z,Criollo,Cusco,985,2336,7699,16960,7310,655,sandy_loam,20,flowering,orange,large,mid-crop,organic,none,box,8050,-12.909248,-72.547713,PROD-008,3570,3800,60,organic
5,2026-03-09T07:27:13Z,Criollo,Junin,689,2378,9290,18160,7630,636,volcanic,10,growing,red,large,main,traditional,limited,box,25367,-11.717766,-74.583977,PROD-019,4493,11229,61,rainforest_alliance
4,2026-03-01T19:41:52Z,Criollo,Junin,731,2657,7045,15715,7706,696,clay_loam,9,growing,red,large,mid-crop,traditional,none,box,47534,-10.502409,-75.955498,PROD-014,2323,14317,76,none
3,2026-03-17T11:52:33Z,Trinitario,Cusco,681,2349,8740,12038,5333,645,clay_loam,5,fruiting,orange,small,mid-crop,organic,limited,heap,48530,-12.885870,-71.498929,PROD-006,4274,14700,93,organic
4,2026-03-16T02:32:33Z,Trinitario,Junin,633,2471,7258,15203,6109,671,clay_loam,19,healthy,orange,medium,main,organic,none,heap,16347,-11.095325,-74.613368,PROD-013,1427,9884,97,none
3,2026-03-10T19:13:14Z,Forastero,Cusco,955,2797,8741,14510,4714,636,sandy_loam,22,growing,orange,medium,mid-crop,agroforestry,none,basket,33992,-13.980258,-71.437755,PROD-013,4624,7344,79,rainforest_alliance
7,2026-03-09T22:24:50Z,Forastero,Cusco,1106,2499,8813,8958,7241,643,volcanic,5,flowering,purple,medium,mid-crop,traditional,none,heap,49966,-13.025806,-72.465533,PROD-017,795,8869,72,none
3,2026-03-10T14:32:43Z,Criollo,Junin,699,2866,7534,9702,4906,683,sandy_loam,16,fruiting,purple,large,main,organic,none,heap,47311,-10.417096,-74.966324,PROD-019,236,10432,61,none
5,2026-03-27T22:31:46Z,Trinitario,San Martin,1166,2494,9073,18279,5853,670,volcanic,9,fruiting,orange,small,main,organic,none,box,11103,-6.719735,-76.005641,PROD-005,3135,4637,73,none
1,2026-03-11T06:41:14Z,Criollo,Cusco,776,2931,8923,14801,7211,577,volcanic,23,healthy,orange,large,main,organic,controlled,heap,9566,-12.764065,-72.001511,PROD-012,3761,12248,83,none
2,2026-03-12T15:26:04Z,Criollo,Cusco,887,2665,8404,16397,5387,654,volcanic,19,growing,purple,medium,mid-crop,organic,controlled,heap,20135,-12.973482,-72.407118,PROD-015,1620,13058,61,fair_trade
2,2026-03-19T21:20:34Z,Trinitario,San Martin,1089,2860,8971,12913,7189,672,volcanic,14,healthy,orange,medium,main,traditional,limited,box,42725,-7.127897,-76.786517,PROD-014,3298,6923,73,rainforest_alliance
4,2026-03-08T16:36:45Z,Trinitario,Junin,638,2438,9195,15724,7436,587,volcanic,11,growing,yellow,small,mid-crop,organic,limited,basket,26164,-11.369675,-75.335068,PROD-004,4797,3629,79,none
7,2026-03-12T17:14:06Z,Trinitario,Junin,868,2458,7510,17928,4619,595,clay_loam,25,flowering,purple,large,main,traditional,controlled,box,20415,-10.561423,-75.294991,PROD-004,397,10070,85,none
1,2026-03-11T23:42:31Z,Criollo,San Martin,589,2273,9247,8075,4110,564,sandy_loam,24,growing,yellow,medium,main,organic,none,box,44727,-5.814009,-75.840553,PROD-017,109,6116,95,fair_trade
1,2026-03-13T04:43:10Z,Trinitario,Amazonas,704,2769,7356,11037,4549,634,clay_loam,21,healthy,purple,medium,mid-crop,organic,none,basket,14602,-5.928655,-77.893786,PROD-004,4979,3644,86,fair_trade
7,2026-03-25T18:44:52Z,Criollo,Cusco,633,2317,9280,11275,4367,612,clay_loam,9,healthy,orange,medium,mid-crop,organic,none,heap,39013,-13.781347,-71.557433,PROD-005,500,5144,82,rainforest_alliance
5,2026-03-26T06:57:20Z,Trinitario,Amazonas,802,2326,9432,19430,6092,697,volcanic,17,healthy,yellow,large,main,traditional,limited,basket,37151,-5.717549,-77.289864,PROD-014,629,14198,78,rainforest_alliance
1,2026-03-07T15:50:48Z,Forastero,Amazonas,912,2320,7549,16109,7480,581,clay_loam,22,flowering,red,small,main,organic,none,basket,26403,-6.268580,-78.161739,PROD-008,289,12328,95,rainforest_alliance
3,2026-03-15T12:53:31Z,Forastero,Cusco,587,2780,8363,10013,5436,567,clay_loam,22,healthy,purple,small,main,organic,none,heap,45964,-13.011631,-72.726603,PROD-017,1203,9045,85,fair_trade
4,2026-03-16T16:20:56Z,Criollo,San Martin,820,2784,8006,18246,5481,622,sandy_loam,10,healthy,purple,large,mid-crop,organic,controlled,basket,23867,-5.794985,-76.105858,PROD-002,1281,10911,93,none
3,2026-03-26T12:30:05Z,Forastero,Junin,754,2844,7554,14292,6186,669,sandy_loam,3,flowering,red,medium,mid-crop,organic,limited,box,12266,-10.675779,-75.893004,PROD-017,2497,4510,90,fair_trade
5,2026-03-24T22:51:52Z,Trinitario,San Martin,822,2699,7608,19079,5439,589,volcanic,21,healthy,yellow,large,main,agroforestry,limited,box,9275,-6.551981,-76.498100,PROD-016,1442,5136,87,organic
8,2026-03-01T00:26:35Z,Trinitario,Amazonas,1145,2721,9321,9223,4759,669,volcanic,24,growing,red,large,mid-crop,organic,controlled,basket,30710,-6.611485,-77.852708,PROD-017,3159,13787,66,fair_trade
3,2026-03-27T08:19:50Z,Criollo,Amazonas,525,2541,8516,11043,7231,630,volcanic,9,fruiting,red,small,mid-crop,organic,limited,basket,44718,-5.478793,-77.957462,PROD-015,4551,7052,74,fair_trade
7,2026-03-25T01:42:16Z,Criollo,Junin,1018,2507,8703,8851,7301,677,sandy_loam,18,flowering,yellow,large,mid-crop,organic,none,heap,38128,-10.370707,-74.911582,PROD-005,4509,7089,65,organic
1,2026-03-20T13:28:29Z,Criollo,Amazonas,415,2440,8892,12015,4994,669,clay_loam,22,growing,red,small,main,traditional,none,basket,26467,-6.680246,-77.097486,PROD-006,4322,12274,70,fair_trade
1,2026-03-20T08:35:40Z,Criollo,Junin,415,2300,8444,15445,7347,688,sandy_loam,21,growing,purple,small,main,organic,controlled,box,13545,-10.604281,-75.175598,PROD-006,1279,9330,97,organic
8,2026-03-04T15:02:13Z,Criollo,Amazonas,449,2718,9418,19484,7608,640,clay_loam,17,healthy,orange,large,main,organic,controlled,box,39645,-6.432208,-77.574243,PROD-008,413,3429,73,organic
1,2026-03-15T23:03:39Z,Criollo,Amazonas,628,2559,7385,12129,7194,595,volcanic,18,fruiting,red,small,main,agroforestry,none,box,43430,-6.274529,-77.120490,PROD-003,4637,2271,81,none
7,2026-03-27T13:00:23Z,Criollo,San Martin,510,2513,8380,11052,7615,572,clay_loam,11,fruiting,purple,large,mid-crop,organic,none,heap,48242,-6.090171,-76.412486,PROD-014,1579,13365,98,organic
2,2026-03-24T06:02:59Z,Trinitario,San Martin,1109,2533,7146,9194,5757,607,volcanic,13,flowering,red,medium,mid-crop,organic,none,basket,43764,-7.095633,-76.207054,PROD-014,1179,6338,78,none
7,2026-03-21T17:50:29Z,Criollo,Cusco,476,2965,8404,9743,6071,643,volcanic,15,growing,purple,large,main,traditional,controlled,basket,17263,-13.598509,-72.621064,PROD-007,4886,4001,97,none
8,2026-03-08T02:22:21Z,Criollo,San Martin,991,2236,7924,19054,5131,646,volcanic,9,growing,yellow,medium,main,traditional,none,basket,36185,-7.246410,-76.634384,PROD-015,2644,7198,86,rainforest_alliance
8,2026-03-15T02:31:17Z,Trinitario,Amazonas,761,2373,8675,16291,5908,689,sandy_loam,18,fruiting,red,small,mid-crop,organic,none,basket,5917,-6.398639,-77.213356,PROD-009,1701,13972,77,fair_trade
4,2026-03-03T15:56:26Z,Criollo,Amazonas,457,2579,7549,19782,4261,673,sandy_loam,20,healthy,yellow,medium,main,traditional,none,box,11992,-6.494811,-78.458660,PROD-010,485,8817,63,none
1,2026-03-27T11:30:33Z,Forastero,Cusco,1014,2638,7915,17597,6990,586,sandy_loam,22,flowering,orange,large,main,organic,none,box,10660,-13.475530,-72.184160,PROD-012,3485,11862,88,fair_trade
5,2026-03-11T08:32:40Z,Trinitario,Junin,400,2875,8280,18413,6313,572,clay_loam,4,healthy,red,medium,main,organic,limited,heap,29588,-11.781343,-75.725362,PROD-013,228,12925,67,fair_trade
7,2026-03-01T00:17:54Z,Trinitario,Junin,975,2367,8582,15272,4310,568,volcanic,24,fruiting,purple,medium,main,organic,none,box,42414,-10.530754,-75.642390,PROD-019,4036,12353,77,none
4,2026-03-07T14:59:35Z,Criollo,San Martin,780,2224,7054,14337,7674,671,volcanic,7,flowering,red,large,mid-crop,organic,none,heap,48160,-6.966923,-76.124259,PROD-007,3960,9703,89,fair_trade
6,2026-03-03T21:33:30Z,Trinitario,Amazonas,736,2965,8563,19460,4692,619,volcanic,13,healthy,red,medium,main,organic,limited,box,22022,-6.683411,-78.053467,PROD-015,1613,13810,86,rainforest_alliance
6,2026-03-17T22:14:21Z,Criollo,San Martin,1063,2896,8583,15736,5839,572,sandy_loam,23,healthy,yellow,medium,main,organic,none,box,12725,-6.346128,-75.881055,PROD-004,1149,7619,83,organic
3,2026-03-06T10:08:36Z,Trinitario,Cusco,637,2382,7738,9542,7512,680,clay_loam,3,healthy,orange,large,mid-crop,organic,controlled,basket,27510,-13.391856,-71.501997,PROD-005,4208,7931,83,rainforest_alliance
7,2026-03-09T10:14:46Z,Forastero,San Martin,722,2426,8300,14751,8000,699,clay_loam,15,growing,yellow,small,mid-crop,organic,none,box,34111,-6.287977,-75.719416,PROD-017,3918,12435,94,fair_trade
5,2026-03-07T10:58:02Z,Forastero,Amazonas,834,2507,8112,17809,7921,601,clay_loam,15,healthy,yellow,medium,mid-crop,organic,limited,heap,19900,-6.841739,-77.092127,PROD-004,3714,7257,71,organic
1,2026-03-17T01:27:50Z,Criollo,Junin,407,2783,9343,18659,6911,592,volcanic,3,healthy,red,medium,mid-crop,organic,none,heap,7561,-10.647840,-75.981463,PROD-014,3201,11389,60,none
6,2026-03-21T06:56:29Z,Criollo,Junin,1183,2271,9476,8252,5326,606,volcanic,6,growing,purple,small,main,agroforestry,none,heap,47934,-10.640543,-75.737266,PROD-011,2102,4483,63,organic
2,2026-03-27T19:17:19Z,Criollo,Junin,475,2286,9085,19151,7818,630,clay_loam,12,growing,red,small,mid-crop,traditional,none,box,42556,-10.410933,-75.035754,PROD-016,1540,13782,70,organic
1,2026-03-03T14:40:16Z,Criollo,Junin,552,2303,8233,17252,5414,603,clay_loam,10,flowering,orange,small,main,organic,none,heap,17122,-11.038997,-74.695717,PROD-011,2775,7327,85,rainforest_alliance
5,2026-03-02T14:33:29Z,Criollo,Junin,555,2367,7173,8345,5372,628,sandy_loam,22,fruiting,yellow,small,mid-crop,traditional,controlled,heap,41207,-11.201423,-75.787457,PROD-015,4079,3822,69,fair_trade
1,2026-03-17T13:00:09Z,Criollo,Amazonas,464,2346,9475,17167,7440,653,sandy_loam,20,healthy,red,small,mid-crop,agroforestry,limited,box,10471,-6.755660,-78.221713,PROD-002,2121,3399,82,rainforest_alliance
1,2026-03-14T21:36:55Z,Trinitario,Junin,427,2450,8146,12355,7205,646,clay_loam,15,flowering,red,medium,mid-crop,organic,none,box,5817,-10.837434,-75.575988,PROD-017,4954,6930,81,organic
6,2026-03-18T08:18:48Z,Trinitario,San Martin,542,2369,8561,15070,6844,649,sandy_loam,23,flowering,purple,medium,mid-crop,organic,controlled,box,32782,-7.053640,-75.591491,PROD-005,1669,4970,67,organic
6,2026-03-19T19:31:08Z,Criollo,Junin,931,2828,7832,16590,7716,590,sandy_loam,18,growing,red,large,main,traditional,controlled,box,23024,-10.845617,-75.552806,PROD-018,3779,14703,62,organic
5,2026-03-16T05:48:41Z,Criollo,Junin,877,2701,9392,12722,4755,676,sandy_loam,18,growing,purple,large,mid-crop,traditional,controlled,basket,40679,-10.541201,-75.126891,PROD-012,3166,3662,71,rainforest_alliance
